FuelLogID,FuelLogDate,FuelAmount,FuelCost,FuelStation,VehicleID,DriverID
17447,2024-06-16,56.81,372.35,Paz,297,468
17448,2024-06-17,28.93,234.81,Dor Alon,273,157
17449,2024-06-18,21.70,169.89,Dor Alon,38,37
17450,2024-06-19,20.36,135.96,Dor Alon,275,334
17451,2024-06-20,20.99,149.75,Ten,20,130
17452,2024-06-21,40.26,275.86,Ten,370,472
17453,2024-06-22,49.22,368.63,Delek,215,239
17454,2024-06-23,36.92,257.62,Delek,51,178
17455,2024-06-24,64.54,525.64,Delek,213,320
17456,2024-06-25,27.86,195.38,Delek,406,481
17457,2024-06-26,34.01,268.79,Dor Alon,102,312
17458,2024-06-27,26.30,214.25,Delek,387,332
17459,2024-06-28,33.60,245.20,Sonol,139,481
17460,2024-06-29,27.76,187.35,Delek,278,340
17461,2024-06-30,50.32,390.80,Dor Alon,512,509
17462,2024-07-01,57.23,422.63,Dor Alon,505,194
17463,2024-07-02,23.99,193.86,Delek,291,29
17464,2024-07-03,62.35,407.68,Delek,28,207
17465,2024-07-04,64.10,538.16,Dor Alon,350,513
17466,2024-07-05,48.57,405.28,Sonol,64,72
17467,2024-07-06,69.83,518.66,Paz,158,384
17468,2024-07-07,57.08,436.37,Sonol,72,283
17469,2024-07-08,66.38,519.37,Dor Alon,412,225
17470,2024-07-09,59.50,497.66,Ten,418,94
17471,2024-07-10,53.33,381.77,Paz,257,385
17472,2024-07-11,40.99,269.60,Sonol,257,357
17473,2024-07-12,28.34,198.99,Ten,240,491
17474,2024-07-13,52.81,367.01,Ten,321,396
17475,2024-07-14,52.34,353.35,Paz,459,246
17476,2024-07-15,54.55,380.04,Delek,356,371
17477,2024-07-16,42.66,353.13,Ten,20,396
17478,2024-07-17,40.10,310.90,Ten,150,120
17479,2024-07-18,20.62,161.66,Delek,13,429
17480,2024-07-19,23.10,183.95,Dor Alon,71,107
17481,2024-07-20,25.83,175.76,Dor Alon,27,511
17482,2024-07-21,66.75,470.69,Paz,62,154
17483,2024-07-22,44.35,370.98,Delek,511,413
17484,2024-07-23,23.24,190.12,Ten,208,268
17485,2024-07-24,49.45,390.10,Ten,198,497
17486,2024-07-25,49.92,418.03,Paz,451,170
17487,2024-07-26,51.39,401.93,Sonol,42,347
17488,2024-07-27,58.42,396.64,Paz,287,477
17489,2024-07-28,32.54,219.90,Delek,114,444
17490,2024-07-29,20.05,167.95,Sonol,39,502
17491,2024-07-30,47.39,318.40,Sonol,60,106
17492,2024-07-31,52.81,349.93,Sonol,21,70
17493,2024-08-01,27.61,189.79,Delek,152,314
17494,2024-08-02,31.23,219.60,Ten,268,430
17495,2024-08-03,56.99,471.06,Ten,410,247
17496,2024-08-04,62.15,494.66,Delek,208,142
17497,2024-08-05,34.11,287.81,Paz,142,518
17498,2024-08-06,35.90,241.53,Delek,235,399
17499,2024-08-07,36.05,273.74,Sonol,19,307
17500,2024-08-08,36.10,255.66,Paz,145,254
17501,2024-08-09,49.40,415.41,Paz,107,425
17502,2024-08-10,21.04,162.07,Delek,34,390
17503,2024-08-11,38.61,327.32,Delek,234,156
17504,2024-08-12,42.54,292.00,Paz,131,474
17505,2024-08-13,67.78,543.24,Sonol,313,274
17506,2024-08-14,55.30,383.37,Sonol,174,44
17507,2024-08-15,43.44,320.00,Dor Alon,382,417
17508,2024-08-16,39.73,314.67,Delek,111,302
17509,2024-08-17,53.34,411.03,Delek,57,439
17510,2024-08-18,53.82,407.44,Dor Alon,181,278
17511,2024-08-19,69.45,559.38,Ten,87,225
17512,2024-08-20,27.69,209.39,Sonol,255,493
17513,2024-08-21,35.91,287.96,Sonol,360,355
17514,2024-08-22,30.34,256.82,Sonol,7,436
17515,2024-08-23,23.40,164.99,Paz,114,132
17516,2024-08-24,57.38,417.34,Delek,329,250
17517,2024-08-25,34.76,239.00,Sonol,309,265
17518,2024-08-26,20.55,137.26,Ten,293,406
17519,2024-08-27,27.15,194.30,Dor Alon,134,137
17520,2024-08-28,64.37,432.57,Delek,70,280
17521,2024-08-29,36.51,300.29,Paz,113,89
17522,2024-08-30,65.51,509.09,Dor Alon,92,85
17523,2024-08-31,21.15,167.88,Sonol,445,102
17524,2024-09-01,21.34,154.56,Paz,77,73
17525,2024-09-02,44.48,299.59,Dor Alon,276,89
17526,2024-09-03,50.89,385.85,Sonol,18,3
17527,2024-09-04,41.56,309.57,Dor Alon,79,505
17528,2024-09-05,53.50,439.21,Paz,102,196
17529,2024-09-06,35.02,233.37,Ten,477,7
17530,2024-09-07,66.13,443.14,Delek,462,122
17531,2024-09-08,53.85,356.94,Ten,512,393
17532,2024-09-09,30.10,251.43,Paz,120,242
17533,2024-09-10,29.96,197.29,Dor Alon,229,95
17534,2024-09-11,62.35,509.21,Ten,313,26
17535,2024-09-12,30.23,233.99,Ten,89,45
17536,2024-09-13,24.17,167.36,Delek,33,381
17537,2024-09-14,50.92,363.06,Sonol,244,420
17538,2024-09-15,33.99,261.03,Ten,230,92
17539,2024-09-16,38.37,272.56,Ten,19,178
17540,2024-09-17,22.02,162.34,Dor Alon,231,347
17541,2024-09-18,28.93,207.56,Delek,197,285
17542,2024-09-19,42.58,314.62,Delek,427,43
17543,2024-09-20,44.26,318.41,Sonol,500,474
17544,2024-09-21,48.13,337.30,Paz,280,417
17545,2024-09-22,35.73,300.68,Delek,317,154
17546,2024-09-23,35.73,303.14,Ten,379,180
17547,2024-09-24,52.79,381.46,Ten,134,513
17548,2024-09-25,64.67,446.82,Delek,365,60
17549,2024-09-26,51.74,340.74,Paz,513,421
17550,2024-09-27,43.91,338.66,Ten,74,104
17551,2024-09-28,39.84,324.99,Delek,256,256
17552,2024-09-29,36.59,279.23,Sonol,502,28
17553,2024-09-30,21.98,171.49,Delek,448,108
17554,2024-10-01,54.69,369.98,Paz,261,343
17555,2024-10-02,60.67,491.11,Paz,162,245
17556,2024-10-03,46.93,376.33,Ten,456,416
17557,2024-10-04,62.48,527.22,Delek,131,466
17558,2024-10-05,53.60,364.01,Paz,297,167
17559,2024-10-06,62.45,413.01,Paz,190,357
17560,2024-10-07,68.84,465.64,Ten,204,30
17561,2024-10-08,59.56,439.51,Sonol,473,279
17562,2024-10-09,54.31,398.52,Delek,131,214
17563,2024-10-10,50.90,350.97,Dor Alon,236,179
17564,2024-10-11,40.49,327.35,Delek,17,349
17565,2024-10-12,53.19,409.37,Dor Alon,120,157
17566,2024-10-13,59.30,447.59,Paz,393,461
17567,2024-10-14,30.17,231.73,Ten,33,158
17568,2024-10-15,63.95,500.49,Ten,347,352
17569,2024-10-16,60.57,463.48,Sonol,211,1
17570,2024-10-17,55.27,399.58,Ten,171,237
17571,2024-10-18,48.98,328.34,Paz,275,67
17572,2024-10-19,29.11,217.39,Dor Alon,415,211
17573,2024-10-20,32.79,231.74,Ten,74,242
17574,2024-10-21,45.73,370.09,Dor Alon,131,455
17575,2024-10-22,36.50,308.34,Delek,458,108
17576,2024-10-23,44.54,374.82,Delek,81,275
17577,2024-10-24,24.55,176.15,Ten,72,257
17578,2024-10-25,27.98,185.74,Dor Alon,408,278
17579,2024-10-26,64.38,487.85,Dor Alon,445,358
17580,2024-10-27,49.10,340.89,Ten,254,447
17581,2024-10-28,65.75,469.33,Delek,41,271
17582,2024-10-29,24.31,205.81,Delek,262,199
17583,2024-10-30,66.43,539.03,Dor Alon,225,281
17584,2024-10-31,33.89,221.45,Paz,170,149
17585,2024-11-01,65.15,526.04,Paz,353,307
17586,2024-11-02,57.58,402.14,Paz,161,277
17587,2024-11-03,30.17,223.58,Ten,350,344
17588,2024-11-04,45.43,305.91,Paz,382,188
17589,2024-11-05,54.13,412.39,Sonol,175,441
17590,2024-11-06,40.94,334.40,Sonol,120,135
17591,2024-11-07,34.95,273.68,Sonol,345,53
17592,2024-11-08,20.40,169.03,Delek,229,172
17593,2024-11-09,38.85,268.59,Paz,333,19
17594,2024-11-10,69.52,494.93,Dor Alon,255,455
17595,2024-11-11,37.20,259.38,Dor Alon,52,287
17596,2024-11-12,21.11,151.15,Ten,294,465
17597,2024-11-13,62.48,503.97,Ten,420,46
17598,2024-11-14,50.24,375.54,Ten,242,65
17599,2024-11-15,39.11,325.38,Sonol,100,474
17600,2024-11-16,51.26,369.26,Ten,71,122
17601,2024-11-17,60.43,492.29,Dor Alon,296,306
17602,2024-11-18,63.17,436.07,Sonol,46,34
17603,2024-11-19,45.81,364.23,Delek,311,31
17604,2024-11-20,40.80,288.69,Dor Alon,475,393
17605,2024-11-21,39.15,289.07,Ten,339,41
17606,2024-11-22,43.65,300.91,Paz,18,49
17607,2024-11-23,54.59,364.99,Paz,67,285
17608,2024-11-24,64.93,511.66,Delek,43,392
17609,2024-11-25,57.05,406.97,Sonol,73,488
17610,2024-11-26,31.84,251.34,Ten,380,298
17611,2024-11-27,50.75,402.78,Delek,317,54
17612,2024-11-28,50.23,344.33,Paz,467,39
17613,2024-11-29,48.71,408.44,Paz,496,201
17614,2024-11-30,31.99,261.02,Paz,433,448
17615,2024-12-01,62.71,485.69,Delek,147,73
17616,2024-12-02,45.02,313.94,Paz,390,336
17617,2024-12-03,47.60,388.36,Paz,197,359
17618,2024-12-04,66.04,531.84,Delek,315,79
17619,2024-12-05,28.31,236.07,Sonol,214,135
17620,2024-12-06,28.58,241.93,Delek,285,426
17621,2024-12-07,31.90,217.78,Dor Alon,209,270
17622,2024-12-08,57.00,383.93,Delek,502,476
17623,2024-12-09,51.28,382.12,Sonol,201,82
17624,2024-12-10,49.90,353.34,Paz,451,388
17625,2024-12-11,23.13,184.18,Paz,11,373
17626,2024-12-12,35.34,297.37,Sonol,25,243
17627,2024-12-13,22.31,171.50,Paz,323,79
17628,2024-12-14,46.61,323.10,Sonol,176,481
17629,2024-12-15,63.70,444.76,Delek,110,409
17630,2024-12-16,50.82,390.69,Dor Alon,231,472
17631,2024-12-17,47.47,323.54,Delek,404,321
17632,2024-12-18,58.51,485.72,Ten,97,401
17633,2024-12-19,58.90,487.85,Paz,492,392
17634,2024-12-20,55.98,383.18,Ten,257,254
17635,2024-12-21,55.49,464.85,Delek,279,258
17636,2024-12-22,45.37,377.67,Paz,149,393
17637,2024-12-23,38.60,278.40,Paz,442,495
17638,2024-12-24,39.58,291.51,Sonol,249,11
17639,2024-12-25,48.98,339.45,Ten,369,187
17640,2024-12-26,49.89,404.55,Ten,357,330
17641,2024-12-27,36.43,261.29,Delek,510,264
17642,2024-12-28,62.27,435.14,Ten,514,462
17643,2024-12-29,28.16,226.87,Ten,154,406
17644,2024-12-30,48.91,352.20,Delek,452,76
17645,2024-12-31,30.18,220.70,Dor Alon,415,272
17646,2025-01-01,28.74,202.48,Dor Alon,391,203
17647,2025-01-02,23.10,194.18,Dor Alon,437,113
17648,2025-01-03,25.04,188.84,Ten,419,374
17649,2025-01-04,40.11,293.40,Dor Alon,247,366
17650,2025-01-05,42.82,350.81,Paz,164,197
17651,2025-01-06,69.03,514.15,Paz,298,453
17652,2025-01-07,55.50,468.56,Delek,247,280
17653,2025-01-08,38.79,319.75,Sonol,456,498
17654,2025-01-09,58.21,432.84,Paz,435,372
17655,2025-01-10,20.48,149.58,Dor Alon,73,27
17656,2025-01-11,22.14,157.90,Dor Alon,212,154
17657,2025-01-12,56.92,397.72,Paz,393,228
17658,2025-01-13,34.07,251.56,Delek,80,482
17659,2025-01-14,20.83,174.30,Sonol,441,138
17660,2025-01-15,60.21,466.91,Dor Alon,131,295
17661,2025-01-16,38.07,269.80,Dor Alon,367,165
17662,2025-01-17,53.62,407.50,Dor Alon,31,5
17663,2025-01-18,25.28,180.88,Dor Alon,106,446
17664,2025-01-19,52.44,431.51,Sonol,110,378
17665,2025-01-20,20.55,148.27,Ten,226,372
17666,2025-01-21,62.13,513.99,Delek,464,411
17667,2025-01-22,66.82,562.88,Dor Alon,156,512
17668,2025-01-23,64.49,499.75,Paz,221,231
17669,2025-01-24,37.81,286.82,Dor Alon,503,484
17670,2025-01-25,24.50,185.42,Paz,25,393
17671,2025-01-26,45.36,381.09,Ten,480,295
17672,2025-01-27,34.63,279.80,Sonol,466,336
17673,2025-01-28,54.15,386.94,Ten,123,497
17674,2025-01-29,21.95,178.78,Dor Alon,436,200
17675,2025-01-30,27.13,205.94,Paz,92,2
17676,2024-02-01,23.06,168.96,Delek,393,246
17677,2024-02-02,39.20,277.65,Delek,33,203
17678,2024-02-03,55.51,447.49,Delek,488,8
17679,2024-02-04,47.72,366.77,Dor Alon,270,289
17680,2024-02-05,64.90,483.43,Delek,142,131
17681,2024-02-06,35.92,288.23,Sonol,509,237
17682,2024-02-07,41.40,277.19,Dor Alon,130,481
17683,2024-02-08,29.11,217.17,Paz,475,7
17684,2024-02-09,38.72,317.72,Dor Alon,453,105
17685,2024-02-10,38.76,291.73,Ten,424,132
17686,2024-02-11,55.21,374.67,Sonol,517,376
17687,2024-02-12,67.36,501.02,Dor Alon,465,224
17688,2024-02-13,48.50,389.98,Paz,38,324
17689,2024-02-14,62.42,410.78,Ten,22,503
17690,2024-02-15,57.07,469.40,Sonol,483,463
17691,2024-02-16,43.17,356.60,Paz,447,513
17692,2024-02-17,56.80,427.09,Ten,355,235
17693,2024-02-18,44.29,355.46,Paz,412,367
17694,2024-02-19,53.22,411.41,Dor Alon,179,35
17695,2024-02-20,54.89,388.21,Sonol,88,465
17696,2024-02-21,42.17,335.88,Sonol,72,77
17697,2024-02-22,47.63,366.80,Sonol,83,71
17698,2024-02-23,69.32,524.11,Delek,261,496
17699,2024-02-24,38.47,306.60,Paz,485,239
17700,2024-02-25,45.05,315.88,Dor Alon,487,371
17701,2024-02-26,46.56,393.62,Sonol,62,410
17702,2024-02-27,68.64,573.57,Sonol,70,299
17703,2024-02-28,67.46,470.50,Paz,339,154
17704,2024-02-29,59.39,409.44,Sonol,137,309
17705,2024-03-01,58.66,451.90,Sonol,285,62
17706,2024-03-02,35.40,279.54,Paz,170,343
17707,2024-03-03,48.87,378.11,Delek,111,346
17708,2024-03-04,62.39,441.82,Dor Alon,20,273
17709,2024-03-05,25.84,189.10,Dor Alon,518,448
17710,2024-03-06,55.85,383.86,Sonol,509,501
17711,2024-03-07,22.02,145.52,Sonol,202,219
17712,2024-03-08,51.54,408.45,Dor Alon,238,173
17713,2024-03-09,22.58,189.66,Paz,193,46
17714,2024-03-10,28.72,215.16,Ten,156,374
17715,2024-03-11,63.16,424.87,Paz,273,486
17716,2024-03-12,51.51,398.82,Paz,128,2
17717,2024-03-13,53.14,361.97,Dor Alon,425,191
17718,2024-03-14,51.87,345.92,Sonol,188,306
17719,2024-03-15,69.92,564.52,Delek,475,77
17720,2024-03-16,44.56,327.89,Dor Alon,251,402
17721,2024-03-17,67.18,527.32,Paz,68,511
17722,2024-03-18,35.26,238.91,Dor Alon,478,147
17723,2024-03-19,25.55,201.53,Paz,38,83
17724,2024-03-20,35.73,280.91,Paz,148,492
17725,2024-03-21,32.19,221.08,Dor Alon,296,338
17726,2024-03-22,58.88,496.20,Delek,135,115
17727,2024-03-23,27.98,183.27,Dor Alon,338,165
17728,2024-03-24,66.07,433.56,Sonol,517,222
17729,2024-03-25,61.73,457.05,Dor Alon,108,506
17730,2024-03-26,34.39,258.94,Ten,440,4
17731,2024-03-27,53.76,438.69,Dor Alon,248,483
17732,2024-03-28,54.97,407.91,Delek,123,217
17733,2024-03-29,51.69,403.36,Paz,307,248
17734,2024-03-30,28.49,192.80,Ten,446,14
17735,2024-03-31,39.77,304.79,Ten,462,280
17736,2024-04-01,27.99,212.16,Ten,193,251
17737,2024-04-02,20.17,160.70,Sonol,305,146
17738,2024-04-03,34.31,272.83,Dor Alon,291,418
17739,2024-04-04,28.97,236.78,Paz,343,28
17740,2024-04-05,20.77,148.23,Delek,314,373
17741,2024-04-06,63.08,443.03,Delek,268,393
17742,2024-04-07,69.35,489.02,Delek,135,71
17743,2024-04-08,38.30,288.83,Paz,205,126
17744,2024-04-09,61.89,506.27,Paz,283,446
17745,2024-04-10,34.49,283.64,Sonol,219,83
17746,2024-04-11,48.36,405.11,Sonol,139,469
17747,2024-04-12,39.91,310.67,Sonol,313,169
17748,2024-04-13,51.15,347.92,Delek,423,316
17749,2024-04-14,63.65,530.19,Paz,103,376
17750,2024-04-15,26.97,215.36,Ten,43,219
17751,2024-04-16,41.98,281.22,Paz,196,101
17752,2024-04-17,36.98,300.50,Ten,343,316
17753,2024-04-18,46.45,356.59,Dor Alon,17,3
17754,2024-04-19,27.55,225.82,Sonol,213,303
17755,2024-04-20,45.08,361.59,Sonol,282,120
17756,2024-04-21,25.78,180.31,Sonol,307,148
17757,2024-04-22,22.21,154.87,Sonol,201,417
17758,2024-04-23,54.47,449.20,Sonol,78,186
17759,2024-04-24,44.90,381.10,Delek,497,24
17760,2024-04-25,69.76,562.62,Dor Alon,211,392
17761,2024-04-26,40.84,320.01,Ten,89,19
17762,2024-04-27,53.47,375.89,Delek,317,70
17763,2024-04-28,44.54,319.12,Dor Alon,180,311
17764,2024-04-29,45.10,371.90,Dor Alon,290,460
17765,2024-04-30,36.25,298.43,Dor Alon,238,460
17766,2024-05-01,64.74,500.46,Ten,272,260
17767,2024-05-02,32.86,260.68,Paz,471,403
17768,2024-05-03,25.97,177.98,Sonol,500,319
17769,2024-05-04,47.56,384.97,Dor Alon,144,62
17770,2024-05-05,66.58,565.01,Delek,149,162
17771,2024-05-06,48.54,374.19,Delek,50,418
17772,2024-05-07,26.36,222.97,Paz,284,403
17773,2024-05-08,62.55,498.82,Delek,460,237
17774,2024-05-09,20.57,154.49,Sonol,153,457
17775,2024-05-10,52.14,339.45,Dor Alon,459,283
17776,2024-05-11,64.73,475.76,Paz,254,113
17777,2024-05-12,37.87,300.85,Dor Alon,231,4
17778,2024-05-13,43.23,321.32,Sonol,206,242
17779,2024-05-14,51.37,361.33,Dor Alon,292,323
17780,2024-05-15,23.90,187.64,Delek,21,159
17781,2024-05-16,25.96,169.43,Dor Alon,148,90
17782,2024-05-17,52.12,371.83,Sonol,307,256
17783,2024-05-18,51.31,356.68,Sonol,490,353
17784,2024-05-19,31.86,235.77,Ten,96,387
17785,2024-05-20,48.67,400.39,Paz,473,174
17786,2024-05-21,31.88,263.54,Paz,408,482
17787,2024-05-22,66.16,452.38,Ten,443,301
17788,2024-05-23,35.53,299.45,Ten,326,182
17789,2024-05-24,44.13,345.89,Ten,502,290
17790,2024-05-25,42.16,351.51,Paz,297,355
17791,2024-05-26,42.73,354.31,Sonol,302,355
17792,2024-05-27,46.36,318.37,Delek,83,226
17793,2024-05-28,52.48,383.23,Paz,122,444
17794,2024-05-29,65.63,486.07,Dor Alon,112,453
17795,2024-05-30,49.95,373.94,Dor Alon,347,138
17796,2024-05-31,52.10,346.51,Paz,443,70
17797,2024-06-01,40.54,337.27,Ten,11,181
17798,2024-06-02,21.88,155.85,Paz,384,492
17799,2024-06-03,64.62,527.29,Sonol,447,397
17800,2024-06-04,46.67,361.09,Delek,458,175
17801,2024-06-05,64.59,494.76,Dor Alon,91,304
17802,2024-06-06,58.03,379.56,Sonol,465,498
17803,2024-06-07,46.32,364.35,Paz,258,116
17804,2024-06-08,36.14,276.14,Delek,35,398
17805,2024-06-09,52.01,416.72,Sonol,160,491
17806,2024-06-10,56.68,406.62,Paz,478,451
17807,2024-06-11,68.80,457.06,Ten,426,369
17808,2024-06-12,43.05,325.10,Delek,144,8
17809,2024-06-13,52.14,402.71,Sonol,381,6
17810,2024-06-14,34.74,255.66,Ten,105,181
17811,2024-06-15,47.28,357.84,Paz,192,179
17812,2024-06-16,54.35,414.83,Dor Alon,267,269
17813,2024-06-17,40.56,277.16,Sonol,174,434
17814,2024-06-18,35.98,293.81,Sonol,212,252
17815,2024-06-19,53.28,447.11,Paz,426,365
17816,2024-06-20,26.96,206.10,Dor Alon,256,261
17817,2024-06-21,58.13,434.50,Ten,297,86
17818,2024-06-22,62.32,504.40,Sonol,233,193
17819,2024-06-23,23.79,168.36,Dor Alon,29,98
17820,2024-06-24,25.51,175.20,Paz,383,196
17821,2024-06-25,37.77,264.54,Dor Alon,478,382
17822,2024-06-26,64.36,506.71,Dor Alon,58,470
17823,2024-06-27,41.11,314.46,Sonol,461,51
17824,2024-06-28,29.26,229.78,Paz,327,25
17825,2024-06-29,50.77,333.26,Dor Alon,353,354
17826,2024-06-30,53.47,422.49,Dor Alon,285,35
17827,2024-07-01,33.78,250.88,Dor Alon,21,206
17828,2024-07-02,68.52,481.62,Ten,421,221
17829,2024-07-03,22.53,171.68,Paz,219,453
17830,2024-07-04,44.66,368.43,Delek,303,322
17831,2024-07-05,68.44,535.21,Ten,62,1
17832,2024-07-06,32.70,223.72,Ten,372,471
17833,2024-07-07,66.48,450.78,Ten,482,79
17834,2024-07-08,26.38,212.98,Ten,21,186
17835,2024-07-09,43.14,317.91,Dor Alon,41,3
17836,2024-07-10,23.27,152.19,Sonol,329,337
17837,2024-07-11,68.72,481.81,Sonol,324,164
17838,2024-07-12,32.47,236.41,Dor Alon,439,22
17839,2024-07-13,69.09,572.99,Ten,48,18
17840,2024-07-14,24.09,179.11,Ten,348,432
17841,2024-07-15,26.43,206.83,Sonol,234,346
17842,2024-07-16,59.10,491.49,Paz,397,465
17843,2024-07-17,42.73,359.03,Sonol,416,48
17844,2024-07-18,37.80,281.34,Ten,477,500
17845,2024-07-19,51.07,381.92,Delek,23,382
17846,2024-07-20,35.27,247.35,Sonol,243,164
17847,2024-07-21,45.04,341.58,Ten,32,204
17848,2024-07-22,40.52,266.39,Ten,375,13
17849,2024-07-23,52.21,419.90,Delek,519,417
17850,2024-07-24,61.68,419.44,Ten,426,221
17851,2024-07-25,30.49,234.79,Sonol,157,26
17852,2024-07-26,53.67,400.32,Ten,382,399
17853,2024-07-27,26.44,188.95,Paz,210,270
17854,2024-07-28,38.78,315.45,Ten,184,16
17855,2024-07-29,67.69,516.29,Ten,476,302
17856,2024-07-30,36.42,268.46,Ten,428,210
17857,2024-07-31,60.75,491.98,Delek,502,357
17858,2024-08-01,51.12,399.92,Sonol,226,406
17859,2024-08-02,58.36,392.73,Dor Alon,488,161
17860,2024-08-03,69.47,506.22,Sonol,205,192
17861,2024-08-04,61.69,446.99,Dor Alon,318,26
17862,2024-08-05,42.17,277.22,Delek,378,294
17863,2024-08-06,52.20,347.66,Delek,261,447
17864,2024-08-07,22.91,188.25,Ten,2,311
17865,2024-08-08,55.41,453.20,Ten,511,155
17866,2024-08-09,51.80,410.67,Delek,471,232
17867,2024-08-10,22.48,187.78,Sonol,504,367
17868,2024-08-11,41.47,344.03,Paz,5,175
17869,2024-08-12,64.43,429.17,Ten,254,159
17870,2024-08-13,39.40,331.10,Dor Alon,470,143
17871,2024-08-14,68.86,554.92,Dor Alon,421,185
17872,2024-08-15,37.81,277.53,Delek,198,295
17873,2024-08-16,26.69,192.26,Delek,281,29
17874,2024-08-17,27.82,215.09,Delek,127,215
17875,2024-08-18,32.89,220.34,Dor Alon,310,206
17876,2024-08-19,55.41,407.89,Dor Alon,79,210
17877,2024-08-20,52.73,375.91,Paz,473,463
17878,2024-08-21,62.43,444.17,Dor Alon,475,418
17879,2024-08-22,45.54,338.61,Paz,491,460
17880,2024-08-23,46.43,310.06,Dor Alon,239,427
17881,2024-08-24,40.45,301.91,Paz,276,89
17882,2024-08-25,58.64,427.62,Sonol,276,473
17883,2024-08-26,32.34,254.79,Delek,420,113
17884,2024-08-27,62.41,504.64,Ten,12,443
17885,2024-08-28,29.00,200.55,Delek,105,135
17886,2024-08-29,31.45,259.46,Delek,322,298
17887,2024-08-30,65.46,504.21,Sonol,404,456
17888,2024-08-31,35.13,240.80,Ten,364,464
17889,2024-09-01,23.21,151.42,Sonol,313,90
17890,2024-09-02,42.30,337.81,Paz,483,500
17891,2024-09-03,44.24,296.71,Sonol,259,377
17892,2024-09-04,58.04,441.01,Sonol,216,378
17893,2024-09-05,51.23,399.21,Paz,446,451
17894,2024-09-06,67.60,450.70,Sonol,393,385
17895,2024-09-07,27.15,228.91,Dor Alon,277,249
17896,2024-09-08,67.43,450.09,Ten,48,169
17897,2024-09-09,32.63,274.38,Ten,336,164
17898,2024-09-10,61.58,421.19,Ten,22,269
17899,2024-09-11,51.66,356.44,Ten,366,389
17900,2024-09-12,31.47,238.41,Paz,281,169
17901,2024-09-13,39.80,329.01,Delek,411,519
17902,2024-09-14,54.40,422.11,Ten,430,480
17903,2024-09-15,57.14,407.56,Delek,299,422
17904,2024-09-16,44.90,294.98,Sonol,353,294
17905,2024-09-17,34.25,270.06,Ten,185,265
17906,2024-09-18,68.65,563.17,Delek,130,411
17907,2024-09-19,37.54,251.79,Paz,470,121
17908,2024-09-20,58.42,479.55,Ten,331,477
17909,2024-09-21,56.82,422.77,Ten,356,492
17910,2024-09-22,37.53,248.62,Dor Alon,404,363
17911,2024-09-23,23.10,170.76,Paz,510,304
17912,2024-09-24,23.28,162.77,Dor Alon,435,269
17913,2024-09-25,41.23,303.35,Dor Alon,280,88
17914,2024-09-26,69.76,548.15,Ten,178,513
17915,2024-09-27,23.84,176.93,Delek,343,321
17916,2024-09-28,20.00,151.79,Paz,263,422
17917,2024-09-29,57.94,479.40,Paz,363,291
17918,2024-09-30,23.51,186.51,Delek,374,54
17919,2024-10-01,64.54,495.44,Paz,237,122
17920,2024-10-02,36.58,290.70,Dor Alon,214,194
17921,2024-10-03,46.28,326.74,Dor Alon,17,201
17922,2024-10-04,51.03,419.92,Sonol,417,424
17923,2024-10-05,37.77,248.24,Sonol,512,464
17924,2024-10-06,44.92,356.66,Ten,185,234
17925,2024-10-07,48.71,359.73,Dor Alon,447,341
17926,2024-10-08,31.60,225.18,Sonol,52,335
17927,2024-10-09,69.03,558.00,Sonol,435,470
17928,2024-10-10,47.77,354.64,Dor Alon,406,180
17929,2024-10-11,61.80,413.67,Delek,452,118
17930,2024-10-12,28.79,215.87,Paz,119,135
17931,2024-10-13,50.48,351.95,Delek,40,249
17932,2024-10-14,27.53,211.49,Dor Alon,317,60
17933,2024-10-15,61.77,475.85,Delek,25,426
17934,2024-10-16,67.69,491.82,Ten,291,89
17935,2024-10-17,63.36,516.27,Ten,244,356
17936,2024-10-18,57.70,409.13,Dor Alon,243,499
17937,2024-10-19,63.13,475.70,Paz,513,27
17938,2024-10-20,31.80,237.89,Delek,162,118
17939,2024-10-21,46.50,382.23,Paz,236,113
17940,2024-10-22,41.92,329.42,Delek,247,283
17941,2024-10-23,30.55,212.21,Ten,401,271
17942,2024-10-24,27.47,220.03,Dor Alon,320,505
17943,2024-10-25,52.88,403.00,Dor Alon,48,304
17944,2024-10-26,46.45,383.58,Delek,108,179
17945,2024-10-27,37.75,317.19,Sonol,257,361
17946,2024-10-28,33.22,254.06,Paz,243,120
17947,2024-10-29,68.51,551.61,Paz,301,37
17948,2024-10-30,29.37,203.07,Ten,302,364
17949,2024-10-31,67.20,482.72,Paz,105,132
17950,2024-11-01,48.13,324.72,Delek,135,357
17951,2024-11-02,40.15,335.66,Dor Alon,407,283
17952,2024-11-03,65.90,551.31,Dor Alon,325,10
17953,2024-11-04,41.41,291.37,Dor Alon,153,72
17954,2024-11-05,38.37,303.16,Sonol,338,213
17955,2024-11-06,58.15,436.76,Delek,490,449
17956,2024-11-07,28.42,185.35,Sonol,479,21
17957,2024-11-08,65.09,467.69,Dor Alon,163,432
17958,2024-11-09,54.98,407.43,Paz,515,456
17959,2024-11-10,43.28,285.86,Delek,260,479
17960,2024-11-11,33.07,225.24,Paz,287,376
17961,2024-11-12,33.14,237.67,Dor Alon,396,349
17962,2024-11-13,31.00,208.28,Paz,362,177
17963,2024-11-14,29.85,240.49,Ten,356,228
17964,2024-11-15,21.35,150.74,Sonol,355,81
17965,2024-11-16,62.02,523.03,Ten,105,227
17966,2024-11-17,49.28,348.84,Paz,55,200
